timestamp,atm_1,atm_7,atm_14,atm_30,atm_60,atm_90,atm_180,atm_365,call10_1,call10_7,call10_14,call10_30,call10_60,call10_90,call10_180,call10_365,call25_1,call25_7,call25_14,call25_30,call25_60,call25_90,call25_180,call25_365,call35_1,call35_7,call35_14,call35_30,call35_60,call35_90,call35_180,call35_365,put10_1,put10_7,put10_14,put10_30,put10_60,put10_90,put10_180,put10_365,put25_1,put25_7,put25_14,put25_30,put25_60,put25_90,put25_180,put25_365,put35_1,put35_7,put35_14,put35_30,put35_60,put35_90,put35_180,put35_365
2026-08-20T07:46:54.016759+00:00,0.8031,0.744129,0.720307,0.682993,0.659004,0.64651,0.6311,0.6311,0.9253,0.828786,0.796843,0.754557,0.726093,0.710335,0.6909,0.6909,0.8721,0.776271,0.747979,0.715121,0.689877,0.673723,0.6538,0.6538,0.84,0.762857,0.738193,0.706707,0.68232,0.666595,0.6472,0.6472,0.7786,0.7804,0.7747,0.7587,0.739276,0.722496,0.7018,0.7018,0.7764,0.734229,0.719229,0.697971,0.679319,0.665967,0.6495,0.6495,0.7764,0.718629,0.702057,0.683543,0.666024,0.652804,0.6365,0.6365
2026-08-20T08:47:06.622723+00:00,0.8124,0.7161,0.696957,0.673214,0.653555,0.639874,0.623,0.623,0.926,0.815033,0.768843,0.749057,0.731895,0.716763,0.6981,0.6981,0.8623,0.761717,0.727543,0.715043,0.699942,0.684744,0.666,0.666,0.8315,0.752867,0.718343,0.703214,0.689041,0.676216,0.6604,0.6604,0.7884,0.784067,0.759614,0.7461,0.729166,0.712748,0.6925,0.6925,0.7831,0.717967,0.7078,0.6909,0.670891,0.65388,0.6329,0.6329,0.7958,0.74145,0.691814,0.674143,0.657782,0.64176,0.622,0.622
2026-08-20T09:40:40.721245+00:00,0.8134,0.780167,0.696557,0.7038,0.687319,0.655967,0.6173,0.6173,0.9474,0.813233,0.779014,0.753686,0.735253,0.723319,0.7086,0.7086,0.9011,0.771883,0.739557,0.727229,0.708356,0.689301,0.6658,0.6658,0.8673,0.748833,0.7251,0.7228,0.706475,0.686068,0.6609,0.6609,0.8148,0.822583,0.750214,0.743443,0.729346,0.707654,0.6809,0.6809,0.8049,0.772817,0.711814,0.6956,0.676382,0.65436,0.6272,0.6272,0.8047,0.780983,0.702629,0.681757,0.662896,0.64239,0.6171,0.6171
2026-08-20T10:36:33.019602+00:00,0.8076,0.732383,0.691357,0.720014,0.703665,0.665621,0.6187,0.6187,0.9507,0.80375,0.776614,0.751471,0.730564,0.715893,0.6978,0.6978,0.879,0.745733,0.7297,0.715443,0.698322,0.683849,0.666,0.666,0.8479,0.72675,0.718986,0.734457,0.719437,0.692734,0.6598,0.6598,0.8175,1.03305,0.829229,0.765071,0.737104,0.71261,0.6824,0.6824,0.7939,0.957883,0.762671,0.710014,0.686438,0.663362,0.6349,0.6349,0.7939,0.862017,0.7196,0.692271,0.673986,0.650843,0.6223,0.6223
2026-08-20T11:32:29.418600+00:00,0.8237,0.725817,0.690471,0.6807,0.664289,0.646025,0.6235,0.6235,0.9511,0.8189,0.778843,0.753614,0.731786,0.714643,0.6935,0.6935,0.9159,0.774483,0.738829,0.718429,0.697927,0.680587,0.6592,0.6592,0.8789,0.762433,0.725657,0.705571,0.687374,0.672341,0.6538,0.6538,0.8078,0.91935,0.7879,0.755186,0.73552,0.713795,0.687,0.687,0.8078,0.7227,0.709214,0.701314,0.684374,0.666341,0.6441,0.6441,0.8078,0.732283,0.6982,0.687157,0.66992,0.651195,0.6281,0.6281
2026-08-20T13:00:07.027145+00:00,0.8948,0.76025,0.720157,0.694714,0.676536,0.664207,0.649,0.649,1.0348,0.8354,0.784114,0.759214,0.736456,0.717401,0.6939,0.6939,0.9542,0.78005,0.744129,0.722543,0.699771,0.680486,0.6567,0.6567,0.9166,0.764217,0.737743,0.712143,0.688305,0.670437,0.6484,0.6484,0.9695,0.829033,0.777371,0.767971,0.748818,0.72584,0.6975,0.6975,0.9011,0.7655,0.721986,0.709314,0.690396,0.66989,0.6446,0.6446,0.8688,0.749983,0.7143,0.697986,0.676964,0.656293,0.6308,0.6308
2026-08-20T13:54:41.123991+00:00,0.8868,0.769167,0.717143,0.6947,0.679507,0.668265,0.6544,0.6544,1.0764,0.846333,0.802271,0.766014,0.73919,0.721553,0.6998,0.6998,0.958,0.783133,0.746629,0.721086,0.70078,0.686505,0.6689,0.6689,0.9246,0.7648,0.738071,0.709686,0.688571,0.675286,0.6589,0.6589,0.9955,0.83355,0.801957,0.776443,0.750388,0.728498,0.7015,0.7015,0.9105,0.772,0.731243,0.713157,0.692898,0.673645,0.6499,0.6499,0.8788,0.756333,0.718843,0.700786,0.680614,0.661757,0.6385,0.6385
2026-08-20T14:42:02.792290+00:00,0.8359,0.740583,0.710629,0.691514,0.688538,0.692462,0.6973,0.6973,1.0565,0.8444,0.801886,0.772429,0.768587,0.77607,0.7853,0.7853,0.8932,0.783783,0.746629,0.7287,0.73952,0.759795,0.7848,0.7848,0.8626,0.7701,0.738857,0.719014,0.732702,0.757955,0.7891,0.7891,0.9953,0.8192,0.781129,0.768286,0.755314,0.742457,0.7266,0.7266,0.8573,0.760133,0.725114,0.708586,0.702359,0.700184,0.6975,0.6975,0.8478,0.762283,0.717143,0.696243,0.693353,0.696419,0.7002,0.7002
2026-08-20T15:39:17.640823+00:00,0.829,0.803,0.741229,0.734943,0.727591,0.71658,0.703,0.703,1.0773,0.9234,0.869943,0.808743,0.779224,0.769004,0.7564,0.7564,0.9675,0.832533,0.788057,0.7712,0.756292,0.742908,0.7264,0.7264,0.7969,0.818433,0.777671,0.738271,0.725005,0.725137,0.7253,0.7253,0.8216,0.822317,0.807329,0.774857,0.764007,0.764765,0.7657,0.7657,0.8052,0.774317,0.749757,0.723414,0.700775,0.683368,0.6619,0.6619,0.8053,0.764317,0.737057,0.711343,0.712336,0.724007,0.7384,0.7384
2026-08-20T16:40:49.051067+00:00,0.8125,0.7746,0.753343,0.718657,0.707899,0.710273,0.7132,0.7132,1.0779,0.896683,0.846671,0.8208,0.797149,0.777336,0.7529,0.7529,0.9446,0.806267,0.780543,0.762914,0.747875,0.736468,0.7224,0.7224,0.8506,0.792717,0.7673,0.750757,0.737151,0.726964,0.7144,0.7144,0.8396,0.802083,0.791657,0.778486,0.761281,0.744633,0.7241,0.7241,0.799,0.747417,0.733857,0.727914,0.716589,0.704325,0.6892,0.6892,0.7985,0.7532,0.729543,0.7153,0.703964,0.695293,0.6846,0.6846
